"Country Cd","State Cd","County Cd","County Nm","State","Name"
"US",1,1,"Autauga County","AL","Alabama"
"US",1,3,"Baldwin County","AL","Alabama"
"US",1,5,"Barbour County","AL","Alabama"
"US",1,7,"Bibb County","AL","Alabama"
"US",1,9,"Blount County","AL","Alabama"
"US",1,11,"Bullock County","AL","Alabama"
"US",1,13,"Butler County","AL","Alabama"
"US",1,15,"Calhoun County","AL","Alabama"
"US",1,17,"Chambers County","AL","Alabama"
"US",1,19,"Cherokee County","AL","Alabama"
"US",1,21,"Chilton County","AL","Alabama"
"US",1,23,"Choctaw County","AL","Alabama"
"US",1,25,"Clarke County","AL","Alabama"
"US",1,27,"Clay County","AL","Alabama"
"US",1,29,"Cleburne County","AL","Alabama"
"US",1,31,"Coffee County","AL","Alabama"
"US",1,33,"Colbert County","AL","Alabama"
"US",1,35,"Conecuh County","AL","Alabama"
"US",1,37,"Coosa County","AL","Alabama"
"US",1,39,"Covington County","AL","Alabama"
"US",1,41,"Crenshaw County","AL","Alabama"
"US",1,43,"Cullman County","AL","Alabama"
"US",1,45,"Dale County","AL","Alabama"
"US",1,47,"Dallas County","AL","Alabama"
"US",1,49,"Dekalb County","AL","Alabama"
"US",1,51,"Elmore County","AL","Alabama"
"US",1,53,"Escambia County","AL","Alabama"
"US",1,55,"Etowah County","AL","Alabama"
"US",1,57,"Fayette County","AL","Alabama"
"US",1,59,"Franklin County","AL","Alabama"
"US",1,61,"Geneva County","AL","Alabama"
"US",1,63,"Greene County","AL","Alabama"
"US",1,65,"Hale County","AL","Alabama"
"US",1,67,"Henry County","AL","Alabama"
"US",1,69,"Houston County","AL","Alabama"
"US",1,71,"Jackson County","AL","Alabama"
"US",1,73,"Jefferson County","AL","Alabama"
"US",1,75,"Lamar County","AL","Alabama"
"US",1,77,"Lauderdale County","AL","Alabama"
"US",1,79,"Lawrence County","AL","Alabama"
"US",1,81,"Lee County","AL","Alabama"
"US",1,83,"Limestone County","AL","Alabama"
"US",1,85,"Lowndes County","AL","Alabama"
"US",1,87,"Macon County","AL","Alabama"
"US",1,89,"Madison County","AL","Alabama"
"US",1,91,"Marengo County","AL","Alabama"
"US",1,93,"Marion County","AL","Alabama"
"US",1,95,"Marshall County","AL","Alabama"
"US",1,97,"Mobile County","AL","Alabama"
"US",1,99,"Monroe County","AL","Alabama"
"US",1,101,"Montgomery County","AL","Alabama"
"US",1,103,"Morgan County","AL","Alabama"
"US",1,105,"Perry County","AL","Alabama"
"US",1,107,"Pickens County","AL","Alabama"
"US",1,109,"Pike County","AL","Alabama"
"US",1,111,"Randolph County","AL","Alabama"
"US",1,113,"Russell County","AL","Alabama"
"US",1,115,"St. Clair County","AL","Alabama"
"US",1,117,"Shelby County","AL","Alabama"
"US",1,119,"Sumter County","AL","Alabama"
"US",1,121,"Talladega County","AL","Alabama"
"US",1,123,"Tallapoosa County","AL","Alabama"
"US",1,125,"Tuscaloosa County","AL","Alabama"
"US",1,127,"Walker County","AL","Alabama"
"US",1,129,"Washington County","AL","Alabama"
"US",1,131,"Wilcox County","AL","Alabama"
"US",1,133,"Winston County","AL","Alabama"
"US",2,13,"Aleutians East Borough","AK","Alaska"
"US",2,16,"Aleutians West Census Area County","AK","Alaska"
"US",2,20,"Municipality Of Anchorage","AK","Alaska"
"US",2,50,"Bethel Census Area County","AK","Alaska"
"US",2,60,"Bristol Bay Borough","AK","Alaska"
"US",2,68,"Denali Borough","AK","Alaska"
"US",2,70,"Dillingham Census Area County","AK","Alaska"
"US",2,90,"Fairbanks North Star Borough","AK","Alaska"
"US",2,100,"Haines Borough","AK","Alaska"
"US",2,105,"Hoonah-Angoon Census Area County","AK","Alaska"
"US",2,110,"City And Borough Of Juneau","AK","Alaska"
"US",2,122,"Kenai Peninsula Borough","AK","Alaska"
"US",2,130,"Ketchikan Gateway Borough","AK","Alaska"
"US",2,150,"Kodiak Island Borough","AK","Alaska"
"US",2,158,"Kusilvak Census Area County","AK","Alaska"
"US",2,164,"Lake And Peninsula Borough","AK","Alaska"
"US",2,170,"Matanuska-Susitna Borough","AK","Alaska"
"US",2,180,"Nome Census Area County","AK","Alaska"
"US",2,185,"North Slope Borough","AK","Alaska"
"US",2,188,"Northwest Arctic Borough","AK","Alaska"
"US",2,195,"Petersburg Borough","AK","Alaska"
"US",2,198,"Prince Of Wales-Hyder Census Area County","AK","Alaska"
"US",2,220,"City And Borough Of Sitka","AK","Alaska"
"US",2,230,"Skagway Municipality","AK","Alaska"
"US",2,240,"Southeast Fairbanks Census Area County","AK","Alaska"
"US",2,261,"Valdez-Cordova Census Area County","AK","Alaska"
"US",2,270,"Wade Hampton Census Area County","AK","Alaska"
"US",2,275,"City And Borough Of Wrangell","AK","Alaska"
"US",2,282,"City And Borough Of Yakutat","AK","Alaska"
"US",2,290,"Yukon-Koyukuk Census Area County","AK","Alaska"
"US",4,1,"Apache County","AZ","Arizona"
"US",4,3,"Cochise County","AZ","Arizona"
"US",4,5,"Coconino County","AZ","Arizona"
"US",4,7,"Gila County","AZ","Arizona"
"US",4,9,"Graham County","AZ","Arizona"
"US",4,11,"Greenlee County","AZ","Arizona"
"US",4,12,"La Paz County","AZ","Arizona"
"US",4,13,"Maricopa County","AZ","Arizona"
"US",4,15,"Mohave County","AZ","Arizona"
"US",4,17,"Navajo County","AZ","Arizona"
"US",4,19,"Pima County","AZ","Arizona"
"US",4,21,"Pinal County","AZ","Arizona"
"US",4,23,"Santa Cruz County","AZ","Arizona"
"US",4,25,"Yavapai County","AZ","Arizona"
"US",4,27,"Yuma County","AZ","Arizona"
"US",5,1,"Arkansas County","AR","Arkansas"
"US",5,3,"Ashley County","AR","Arkansas"
"US",5,5,"Baxter County","AR","Arkansas"
"US",5,7,"Benton County","AR","Arkansas"
"US",5,9,"Boone County","AR","Arkansas"
"US",5,11,"Bradley County","AR","Arkansas"
"US",5,13,"Calhoun County","AR","Arkansas"
"US",5,15,"Carroll County","AR","Arkansas"
"US",5,17,"Chicot County","AR","Arkansas"
"US",5,19,"Clark County","AR","Arkansas"
"US",5,21,"Clay County","AR","Arkansas"
"US",5,23,"Cleburne County","AR","Arkansas"
"US",5,25,"Cleveland County","AR","Arkansas"
"US",5,27,"Columbia County","AR","Arkansas"
"US",5,29,"Conway County","AR","Arkansas"
"US",5,31,"Craighead County","AR","Arkansas"
"US",5,33,"Crawford County","AR","Arkansas"
"US",5,35,"Crittenden County","AR","Arkansas"
"US",5,37,"Cross County","AR","Arkansas"
"US",5,39,"Dallas County","AR","Arkansas"
"US",5,41,"Desha County","AR","Arkansas"
"US",5,43,"Drew County","AR","Arkansas"
"US",5,45,"Faulkner County","AR","Arkansas"
"US",5,47,"Franklin County","AR","Arkansas"
"US",5,49,"Fulton County","AR","Arkansas"
"US",5,51,"Garland County","AR","Arkansas"
"US",5,53,"Grant County","AR","Arkansas"
"US",5,55,"Greene County","AR","Arkansas"
"US",5,57,"Hempstead County","AR","Arkansas"
"US",5,59,"Hot Spring County","AR","Arkansas"
"US",5,61,"Howard County","AR","Arkansas"
"US",5,63,"Independence County","AR","Arkansas"
"US",5,65,"Izard County","AR","Arkansas"
"US",5,67,"Jackson County","AR","Arkansas"
"US",5,69,"Jefferson County","AR","Arkansas"
"US",5,71,"Johnson County","AR","Arkansas"
"US",5,73,"Lafayette County","AR","Arkansas"
"US",5,75,"Lawrence County","AR","Arkansas"
"US",5,77,"Lee County","AR","Arkansas"
"US",5,79,"Lincoln County","AR","Arkansas"
"US",5,81,"Little River County","AR","Arkansas"
"US",5,83,"Logan County","AR","Arkansas"
"US",5,85,"Lonoke County","AR","Arkansas"
"US",5,87,"Madison County","AR","Arkansas"
"US",5,89,"Marion County","AR","Arkansas"
"US",5,91,"Miller County","AR","Arkansas"
"US",5,93,"Mississippi County","AR","Arkansas"
"US",5,95,"Monroe County","AR","Arkansas"
"US",5,97,"Montgomery County","AR","Arkansas"
"US",5,99,"Nevada County","AR","Arkansas"
"US",5,101,"Newton County","AR","Arkansas"
"US",5,103,"Ouachita County","AR","Arkansas"
"US",5,105,"Perry County","AR","Arkansas"
"US",5,107,"Phillips County","AR","Arkansas"
"US",5,109,"Pike County","AR","Arkansas"
"US",5,111,"Poinsett County","AR","Arkansas"
"US",5,113,"Polk County","AR","Arkansas"
"US",5,115,"Pope County","AR","Arkansas"
"US",5,117,"Prairie County","AR","Arkansas"
"US",5,119,"Pulaski County","AR","Arkansas"
"US",5,121,"Randolph County","AR","Arkansas"
"US",5,123,"St. Francis County","AR","Arkansas"
"US",5,125,"Saline County","AR","Arkansas"
"US",5,127,"Scott County","AR","Arkansas"
"US",5,129,"Searcy County","AR","Arkansas"
"US",5,131,"Sebastian County","AR","Arkansas"
"US",5,133,"Sevier County","AR","Arkansas"
"US",5,135,"Sharp County","AR","Arkansas"
"US",5,137,"Stone County","AR","Arkansas"
"US",5,139,"Union County","AR","Arkansas"
"US",5,141,"Van Buren County","AR","Arkansas"
"US",5,143,"Washington County","AR","Arkansas"
"US",5,145,"White County","AR","Arkansas"
"US",5,147,"Woodruff County","AR","Arkansas"
"US",5,149,"Yell County","AR","Arkansas"
"US",6,1,"Alameda County","CA","California"
"US",6,3,"Alpine County","CA","California"
"US",6,5,"Amador County","CA","California"
"US",6,7,"Butte County","CA","California"
"US",6,9,"Calaveras County","CA","California"
"US",6,11,"Colusa County","CA","California"
"US",6,13,"Contra Costa County","CA","California"
"US",6,15,"Del Norte County","CA","California"
"US",6,17,"El Dorado County","CA","California"
"US",6,19,"Fresno County","CA","California"
"US",6,21,"Glenn County","CA","California"
"US",6,23,"Humboldt County","CA","California"
"US",6,25,"Imperial County","CA","California"
"US",6,27,"Inyo County","CA","California"
"US",6,29,"Kern County","CA","California"
"US",6,31,"Kings County","CA","California"
"US",6,33,"Lake County","CA","California"
"US",6,35,"Lassen County","CA","California"
"US",6,37,"Los Angeles County","CA","California"
"US",6,39,"Madera County","CA","California"
"US",6,41,"Marin County","CA","California"
"US",6,43,"Mariposa County","CA","California"
"US",6,45,"Mendocino County","CA","California"
"US",6,47,"Merced County","CA","California"
"US",6,49,"Modoc County","CA","California"
"US",6,51,"Mono County","CA","California"
"US",6,53,"Monterey County","CA","California"
"US",6,55,"Napa County","CA","California"
"US",6,57,"Nevada County","CA","California"
"US",6,59,"Orange County","CA","California"
"US",6,61,"Placer County","CA","California"
"US",6,63,"Plumas County","CA","California"
"US",6,65,"Riverside County","CA","California"
"US",6,67,"Sacramento County","CA","California"
"US",6,69,"San Benito County","CA","California"
"US",6,71,"San Bernardino County","CA","California"
"US",6,73,"San Diego County","CA","California"
"US",6,75,"San Francisco County","CA","California"
"US",6,77,"San Joaquin County","CA","California"
"US",6,79,"San Luis Obispo County","CA","California"
"US",6,81,"San Mateo County","CA","California"
"US",6,83,"Santa Barbara County","CA","California"
"US",6,85,"Santa Clara County","CA","California"
"US",6,87,"Santa Cruz County","CA","California"
"US",6,89,"Shasta County","CA","California"
"US",6,91,"Sierra County","CA","California"
"US",6,93,"Siskiyou County","CA","California"
"US",6,95,"Solano County","CA","California"
"US",6,97,"Sonoma County","CA","California"
"US",6,99,"Stanislaus County","CA","California"
"US",6,101,"Sutter County","CA","California"
"US",6,103,"Tehama County","CA","California"
"US",6,105,"Trinity County","CA","California"
"US",6,107,"Tulare County","CA","California"
"US",6,109,"Tuolumne County","CA","California"
"US",6,111,"Ventura County","CA","California"
"US",6,113,"Yolo County","CA","California"
"US",6,115,"Yuba County","CA","California"
"US",8,1,"Adams County","CO","Colorado"
"US",8,3,"Alamosa County","CO","Colorado"
"US",8,5,"Arapahoe County","CO","Colorado"
"US",8,7,"Archuleta County","CO","Colorado"
"US",8,9,"Baca County","CO","Colorado"
"US",8,11,"Bent County","CO","Colorado"
"US",8,13,"Boulder County","CO","Colorado"
"US",8,14,"Broomfield County","CO","Colorado"
"US",8,15,"Chaffee County","CO","Colorado"
"US",8,17,"Cheyenne County","CO","Colorado"
"US",8,19,"Clear Creek County","CO","Colorado"
"US",8,21,"Conejos County","CO","Colorado"
"US",8,23,"Costilla County","CO","Colorado"
"US",8,25,"Crowley County","CO","Colorado"
"US",8,27,"Custer County","CO","Colorado"
"US",8,29,"Delta County","CO","Colorado"
"US",8,31,"Denver County","CO","Colorado"
"US",8,33,"Dolores County","CO","Colorado"
"US",8,35,"Douglas County","CO","Colorado"
"US",8,37,"Eagle County","CO","Colorado"
"US",8,39,"Elbert County","CO","Colorado"
"US",8,41,"El Paso County","CO","Colorado"
"US",8,43,"Fremont County","CO","Colorado"
"US",8,45,"Garfield County","CO","Colorado"
"US",8,47,"Gilpin County","CO","Colorado"
"US",8,49,"Grand County","CO","Colorado"
"US",8,51,"Gunnison County","CO","Colorado"
"US",8,53,"Hinsdale County","CO","Colorado"
"US",8,55,"Huerfano County","CO","Colorado"
"US",8,57,"Jackson County","CO","Colorado"
"US",8,59,"Jefferson County","CO","Colorado"
"US",8,61,"Kiowa County","CO","Colorado"
"US",8,63,"Kit Carson County","CO","Colorado"
"US",8,65,"Lake County","CO","Colorado"
"US",8,67,"La Plata County","CO","Colorado"
"US",8,69,"Larimer County","CO","Colorado"
"US",8,71,"Las Animas County","CO","Colorado"
"US",8,73,"Lincoln County","CO","Colorado"
"US",8,75,"Logan County","CO","Colorado"
"US",8,77,"Mesa County","CO","Colorado"
"US",8,79,"Mineral County","CO","Colorado"
"US",8,81,"Moffat County","CO","Colorado"
"US",8,83,"Montezuma County","CO","Colorado"
"US",8,85,"Montrose County","CO","Colorado"
"US",8,87,"Morgan County","CO","Colorado"
"US",8,89,"Otero County","CO","Colorado"
"US",8,91,"Ouray County","CO","Colorado"
"US",8,93,"Park County","CO","Colorado"
"US",8,95,"Phillips County","CO","Colorado"
"US",8,97,"Pitkin County","CO","Colorado"
"US",8,99,"Prowers County","CO","Colorado"
"US",8,101,"Pueblo County","CO","Colorado"
"US",8,103,"Rio Blanco County","CO","Colorado"
"US",8,105,"Rio Grande County","CO","Colorado"
"US",8,107,"Routt County","CO","Colorado"
"US",8,109,"Saguache County","CO","Colorado"
"US",8,111,"San Juan County","CO","Colorado"
"US",8,113,"San Miguel County","CO","Colorado"
"US",8,115,"Sedgwick County","CO","Colorado"
"US",8,117,"Summit County","CO","Colorado"
"US",8,119,"Teller County","CO","Colorado"
"US",8,121,"Washington County","CO","Colorado"
"US",8,123,"Weld County","CO","Colorado"
"US",8,125,"Yuma County","CO","Colorado"
"US",9,1,"Fairfield County","CT","Connecticut"
"US",9,3,"Hartford County","CT","Connecticut"
"US",9,5,"Litchfield County","CT","Connecticut"
"US",9,7,"Middlesex County","CT","Connecticut"
"US",9,9,"New Haven County","CT","Connecticut"
"US",9,11,"New London County","CT","Connecticut"
"US",9,13,"Tolland County","CT","Connecticut"
"US",9,15,"Windham County","CT","Connecticut"
"US",10,1,"Kent County","DE","Delaware"
"US",10,3,"New Castle County","DE","Delaware"
"US",10,5,"Sussex County","DE","Delaware"
"US",11,1,"District Of Columbia","DC","District of Columbia"
"US",12,1,"Alachua County","FL","Florida"
"US",12,3,"Baker County","FL","Florida"
"US",12,5,"Bay County","FL","Florida"
"US",12,7,"Bradford County","FL","Florida"
"US",12,9,"Brevard County","FL","Florida"
"US",12,11,"Broward County","FL","Florida"
"US",12,13,"Calhoun County","FL","Florida"
"US",12,15,"Charlotte County","FL","Florida"
"US",12,17,"Citrus County","FL","Florida"
"US",12,19,"Clay County","FL","Florida"
"US",12,21,"Collier County","FL","Florida"
"US",12,23,"Columbia County","FL","Florida"
"US",12,27,"Desoto County","FL","Florida"
"US",12,29,"Dixie County","FL","Florida"
"US",12,31,"Duval County","FL","Florida"
"US",12,33,"Escambia County","FL","Florida"
"US",12,35,"Flagler County","FL","Florida"
"US",12,37,"Franklin County","FL","Florida"
"US",12,39,"Gadsden County","FL","Florida"
"US",12,41,"Gilchrist County","FL","Florida"
"US",12,43,"Glades County","FL","Florida"
"US",12,45,"Gulf County","FL","Florida"
"US",12,47,"Hamilton County","FL","Florida"
"US",12,49,"Hardee County","FL","Florida"
"US",12,51,"Hendry County","FL","Florida"
"US",12,53,"Hernando County","FL","Florida"
"US",12,55,"Highlands County","FL","Florida"
"US",12,57,"Hillsborough County","FL","Florida"
"US",12,59,"Holmes County","FL","Florida"
"US",12,61,"Indian River County","FL","Florida"
"US",12,63,"Jackson County","FL","Florida"
"US",12,65,"Jefferson County","FL","Florida"
"US",12,67,"Lafayette County","FL","Florida"
"US",12,69,"Lake County","FL","Florida"
"US",12,71,"Lee County","FL","Florida"
"US",12,73,"Leon County","FL","Florida"
"US",12,75,"Levy County","FL","Florida"
"US",12,77,"Liberty County","FL","Florida"
"US",12,79,"Madison County","FL","Florida"
"US",12,81,"Manatee County","FL","Florida"
"US",12,83,"Marion County","FL","Florida"
"US",12,85,"Martin County","FL","Florida"
"US",12,86,"Miami-Dade County","FL","Florida"
"US",12,87,"Monroe County","FL","Florida"
"US",12,89,"Nassau County","FL","Florida"
"US",12,91,"Okaloosa County","FL","Florida"
"US",12,93,"Okeechobee County","FL","Florida"
"US",12,95,"Orange County","FL","Florida"
"US",12,97,"Osceola County","FL","Florida"
"US",12,99,"Palm Beach County","FL","Florida"
"US",12,101,"Pasco County","FL","Florida"
"US",12,103,"Pinellas County","FL","Florida"
"US",12,105,"Polk County","FL","Florida"
"US",12,107,"Putnam County","FL","Florida"
"US",12,109,"St. Johns County","FL","Florida"
"US",12,111,"St. Lucie County","FL","Florida"
"US",12,113,"Santa Rosa County","FL","Florida"
"US",12,115,"Sarasota County","FL","Florida"
"US",12,117,"Seminole County","FL","Florida"
"US",12,119,"Sumter County","FL","Florida"
"US",12,121,"Suwannee County","FL","Florida"
"US",12,123,"Taylor County","FL","Florida"
"US",12,125,"Union County","FL","Florida"
"US",12,127,"Volusia County","FL","Florida"
"US",12,129,"Wakulla County","FL","Florida"
"US",12,131,"Walton County","FL","Florida"
"US",12,133,"Washington County","FL","Florida"
"US",13,1,"Appling County","GA","Georgia"
"US",13,3,"Atkinson County","GA","Georgia"
"US",13,5,"Bacon County","GA","Georgia"
"US",13,7,"Baker County","GA","Georgia"
"US",13,9,"Baldwin County","GA","Georgia"
"US",13,11,"Banks County","GA","Georgia"
"US",13,13,"Barrow County","GA","Georgia"
"US",13,15,"Bartow County","GA","Georgia"
"US",13,17,"Ben Hill County","GA","Georgia"
"US",13,19,"Berrien County","GA","Georgia"
"US",13,21,"Bibb County","GA","Georgia"
"US",13,23,"Bleckley County","GA","Georgia"
"US",13,25,"Brantley County","GA","Georgia"
"US",13,27,"Brooks County","GA","Georgia"
"US",13,29,"Bryan County","GA","Georgia"
"US",13,31,"Bulloch County","GA","Georgia"
"US",13,33,"Burke County","GA","Georgia"
"US",13,35,"Butts County","GA","Georgia"
"US",13,37,"Calhoun County","GA","Georgia"
"US",13,39,"Camden County","GA","Georgia"
"US",13,43,"Candler County","GA","Georgia"
"US",13,45,"Carroll County","GA","Georgia"
"US",13,47,"Catoosa County","GA","Georgia"
"US",13,49,"Charlton County","GA","Georgia"
"US",13,51,"Chatham County","GA","Georgia"
"US",13,53,"Chattahoochee County","GA","Georgia"
"US",13,55,"Chattooga County","GA","Georgia"
"US",13,57,"Cherokee County","GA","Georgia"
"US",13,59,"Clarke County","GA","Georgia"
"US",13,61,"Clay County","GA","Georgia"
"US",13,63,"Clayton County","GA","Georgia"
"US",13,65,"Clinch County","GA","Georgia"
"US",13,67,"Cobb County","GA","Georgia"
"US",13,69,"Coffee County","GA","Georgia"
"US",13,71,"Colquitt County","GA","Georgia"
"US",13,73,"Columbia County","GA","Georgia"
"US",13,75,"Cook County","GA","Georgia"
"US",13,77,"Coweta County","GA","Georgia"
"US",13,79,"Crawford County","GA","Georgia"
"US",13,81,"Crisp County","GA","Georgia"
"US",13,83,"Dade County","GA","Georgia"
"US",13,85,"Dawson County","GA","Georgia"
"US",13,87,"Decatur County","GA","Georgia"
"US",13,89,"Dekalb County","GA","Georgia"
"US",13,91,"Dodge County","GA","Georgia"
"US",13,93,"Dooly County","GA","Georgia"
"US",13,95,"Dougherty County","GA","Georgia"
"US",13,97,"Douglas County","GA","Georgia"
"US",13,99,"Early County","GA","Georgia"
"US",13,101,"Echols County","GA","Georgia"
"US",13,103,"Effingham County","GA","Georgia"
"US",13,105,"Elbert County","GA","Georgia"
"US",13,107,"Emanuel County","GA","Georgia"
"US",13,109,"Evans County","GA","Georgia"
"US",13,111,"Fannin County","GA","Georgia"
"US",13,113,"Fayette County","GA","Georgia"
"US",13,115,"Floyd County","GA","Georgia"
"US",13,117,"Forsyth County","GA","Georgia"
"US",13,119,"Franklin County","GA","Georgia"
"US",13,121,"Fulton County","GA","Georgia"
"US",13,123,"Gilmer County","GA","Georgia"
"US",13,125,"Glascock County","GA","Georgia"
"US",13,127,"Glynn County","GA","Georgia"
"US",13,129,"Gordon County","GA","Georgia"
"US",13,131,"Grady County","GA","Georgia"
"US",13,133,"Greene County","GA","Georgia"
"US",13,135,"Gwinnett County","GA","Georgia"
"US",13,137,"Habersham County","GA","Georgia"
"US",13,139,"Hall County","GA","Georgia"
"US",13,141,"Hancock County","GA","Georgia"
"US",13,143,"Haralson County","GA","Georgia"
"US",13,145,"Harris County","GA","Georgia"
"US",13,147,"Hart County","GA","Georgia"
"US",13,149,"Heard County","GA","Georgia"
"US",13,151,"Henry County","GA","Georgia"
"US",13,153,"Houston County","GA","Georgia"
"US",13,155,"Irwin County","GA","Georgia"
"US",13,157,"Jackson County","GA","Georgia"
"US",13,159,"Jasper County","GA","Georgia"
"US",13,161,"Jeff Davis County","GA","Georgia"
"US",13,163,"Jefferson County","GA","Georgia"
"US",13,165,"Jenkins County","GA","Georgia"
"US",13,167,"Johnson County","GA","Georgia"
"US",13,169,"Jones County","GA","Georgia"
"US",13,171,"Lamar County","GA","Georgia"
"US",13,173,"Lanier County","GA","Georgia"
"US",13,175,"Laurens County","GA","Georgia"
"US",13,177,"Lee County","GA","Georgia"
"US",13,179,"Liberty County","GA","Georgia"
"US",13,181,"Lincoln County","GA","Georgia"
"US",13,183,"Long County","GA","Georgia"
"US",13,185,"Lowndes County","GA","Georgia"
"US",13,187,"Lumpkin County","GA","Georgia"
"US",13,189,"Mcduffie County","GA","Georgia"
"US",13,191,"Mcintosh County","GA","Georgia"
"US",13,193,"Macon County","GA","Georgia"
"US",13,195,"Madison County","GA","Georgia"
"US",13,197,"Marion County","GA","Georgia"
"US",13,199,"Meriwether County","GA","Georgia"
"US",13,201,"Miller County","GA","Georgia"
"US",13,205,"Mitchell County","GA","Georgia"
"US",13,207,"Monroe County","GA","Georgia"
"US",13,209,"Montgomery County","GA","Georgia"
"US",13,211,"Morgan County","GA","Georgia"
"US",13,213,"Murray County","GA","Georgia"
"US",13,215,"Muscogee County","GA","Georgia"
"US",13,217,"Newton County","GA","Georgia"
"US",13,219,"Oconee County","GA","Georgia"
"US",13,221,"Oglethorpe County","GA","Georgia"
"US",13,223,"Paulding County","GA","Georgia"
"US",13,225,"Peach County","GA","Georgia"
"US",13,227,"Pickens County","GA","Georgia"
"US",13,229,"Pierce County","GA","Georgia"
"US",13,231,"Pike County","GA","Georgia"
"US",13,233,"Polk County","GA","Georgia"
"US",13,235,"Pulaski County","GA","Georgia"
"US",13,237,"Putnam County","GA","Georgia"
"US",13,239,"Quitman County","GA","Georgia"
"US",13,241,"Rabun County","GA","Georgia"
"US",13,243,"Randolph County","GA","Georgia"
"US",13,245,"Richmond County","GA","Georgia"
"US",13,247,"Rockdale County","GA","Georgia"
"US",13,249,"Schley County","GA","Georgia"
"US",13,251,"Screven County","GA","Georgia"
"US",13,253,"Seminole County","GA","Georgia"
"US",13,255,"Spalding County","GA","Georgia"
"US",13,257,"Stephens County","GA","Georgia"
"US",13,259,"Stewart County","GA","Georgia"
"US",13,261,"Sumter County","GA","Georgia"
"US",13,263,"Talbot County","GA","Georgia"
"US",13,265,"Taliaferro County","GA","Georgia"
"US",13,267,"Tattnall County","GA","Georgia"
"US",13,269,"Taylor County","GA","Georgia"
"US",13,271,"Telfair County","GA","Georgia"
"US",13,273,"Terrell County","GA","Georgia"
"US",13,275,"Thomas County","GA","Georgia"
"US",13,277,"Tift County","GA","Georgia"
"US",13,279,"Toombs County","GA","Georgia"
"US",13,281,"Towns County","GA","Georgia"
"US",13,283,"Treutlen County","GA","Georgia"
"US",13,285,"Troup County","GA","Georgia"
"US",13,287,"Turner County","GA","Georgia"
"US",13,289,"Twiggs County","GA","Georgia"
"US",13,291,"Union County","GA","Georgia"
"US",13,293,"Upson County","GA","Georgia"
"US",13,295,"Walker County","GA","Georgia"
"US",13,297,"Walton County","GA","Georgia"
"US",13,299,"Ware County","GA","Georgia"
"US",13,301,"Warren County","GA","Georgia"
"US",13,303,"Washington County","GA","Georgia"
"US",13,305,"Wayne County","GA","Georgia"
"US",13,307,"Webster County","GA","Georgia"
"US",13,309,"Wheeler County","GA","Georgia"
"US",13,311,"White County","GA","Georgia"
"US",13,313,"Whitfield County","GA","Georgia"
"US",13,315,"Wilcox County","GA","Georgia"
"US",13,317,"Wilkes County","GA","Georgia"
"US",13,319,"Wilkinson County","GA","Georgia"
"US",13,321,"Worth County","GA","Georgia"
"US",15,1,"Hawaii County","HI","Hawaii"
"US",15,3,"Honolulu County","HI","Hawaii"
"US",15,5,"Kalawao County","HI","Hawaii"
"US",15,7,"Kauai County","HI","Hawaii"
"US",15,9,"Maui County","HI","Hawaii"
"US",16,1,"Ada County","ID","Idaho"
"US",16,3,"Adams County","ID","Idaho"
"US",16,5,"Bannock County","ID","Idaho"
"US",16,7,"Bear Lake County","ID","Idaho"
"US",16,9,"Benewah County","ID","Idaho"
"US",16,11,"Bingham County","ID","Idaho"
"US",16,13,"Blaine County","ID","Idaho"
"US",16,15,"Boise County","ID","Idaho"
"US",16,17,"Bonner County","ID","Idaho"
"US",16,19,"Bonneville County","ID","Idaho"
"US",16,21,"Boundary County","ID","Idaho"
"US",16,23,"Butte County","ID","Idaho"
"US",16,25,"Camas County","ID","Idaho"
"US",16,27,"Canyon County","ID","Idaho"
"US",16,29,"Caribou County","ID","Idaho"
"US",16,31,"Cassia County","ID","Idaho"
"US",16,33,"Clark County","ID","Idaho"
"US",16,35,"Clearwater County","ID","Idaho"
"US",16,37,"Custer County","ID","Idaho"
"US",16,39,"Elmore County","ID","Idaho"
"US",16,41,"Franklin County","ID","Idaho"
"US",16,43,"Fremont County","ID","Idaho"
"US",16,45,"Gem County","ID","Idaho"
"US",16,47,"Gooding County","ID","Idaho"
"US",16,49,"Idaho County","ID","Idaho"
"US",16,51,"Jefferson County","ID","Idaho"
"US",16,53,"Jerome County","ID","Idaho"
"US",16,55,"Kootenai County","ID","Idaho"
"US",16,57,"Latah County","ID","Idaho"
"US",16,59,"Lemhi County","ID","Idaho"
"US",16,61,"Lewis County","ID","Idaho"
"US",16,63,"Lincoln County","ID","Idaho"
"US",16,65,"Madison County","ID","Idaho"
"US",16,67,"Minidoka County","ID","Idaho"
"US",16,69,"Nez Perce County","ID","Idaho"
"US",16,71,"Oneida County","ID","Idaho"
"US",16,73,"Owyhee County","ID","Idaho"
"US",16,75,"Payette County","ID","Idaho"
"US",16,77,"Power County","ID","Idaho"
"US",16,79,"Shoshone County","ID","Idaho"
"US",16,81,"Teton County","ID","Idaho"
"US",16,83,"Twin Falls County","ID","Idaho"
"US",16,85,"Valley County","ID","Idaho"
"US",16,87,"Washington County","ID","Idaho"
"US",17,1,"Adams County","IL","Illinois"
"US",17,3,"Alexander County","IL","Illinois"
"US",17,5,"Bond County","IL","Illinois"
"US",17,7,"Boone County","IL","Illinois"
"US",17,9,"Brown County","IL","Illinois"
"US",17,11,"Bureau County","IL","Illinois"
"US",17,13,"Calhoun County","IL","Illinois"
